vibe,timezone,coverImageUrl,arrondissement,geoLat,iconKey,domainDominantKey,type,geoLng,domainRanking,province,sotsRecent30Score,difficultyTier,totalVotes,domainKey,systemId,active,codePostal,sotsGlobalScore,styleTags,radiusKm,name,adresse,totalEngagements,pays,id,created_date,updated_date,created_by_id,created_by,is_sample
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/336848500_1333722400804887_8827420693988334556_n_pong93.jpg","Ville-Marie","45.51912798327976","🍻","","Bar","-73.55534208303621","[]","QC","0","1","0","","CKP-MPORP9KJ-1P6CCT","true","H2L 3B4","0","[]","0.1","Motel Motel","1276 Rue Sainte-Catherine E","0","CA","6a178f550a158a5db1fc0d3a","2026-05-28T00:41:57.136000","2026-05-28T00:41:57.136000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774917070/microrave/avatars/gsxx7a0lgkjytewzyxke.jpg","Ville-Marie","45.51836388378321","🍻","","Bar","-73.55649587233674","[]","QC","0","1","0","","CKP-MPORP9KJ-CTEEOR","true","H2L 3G8","0","[]","0.1","BAR DISCOTHEQUE UNITY III","1400 rue Montcalm","0","CA","6a178f5472d4bc70c071fab3","2026-05-28T00:41:56.832000","2026-05-28T00:41:56.832000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923513/microrave/avatars/lkchzsloo8eiiud2loyk.jpg","Ville-Marie","45.50899750011303","🛢️","","Microbrasserie","-73.5515258148442","[]","QC","0","1","0","","CKP-MPORP9KJ-ZMWTJG","true","H2Y 1H2","0","[]","0.1","Brasserie Brewskey","350 rue Saint-Paul E","0","CA","6a178f5469af4b5bb049a987","2026-05-28T00:41:56.483000","2026-05-28T00:41:56.483000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/475879775_1325782325403985_1380516203871949219_n_kn526d.jpg","Le Plateau-Mont-Royal","45.52383100921258","🍻","","Bar","-73.58222107109907","[]","QC","0","1","0","","CKP-MPORP9KJ-M1O7P2","true","H2J 2L2","0","[]","0.1","BAR POW POW","4459 rue Saint-Denis","0","CA","6a178f5447e71c60ee81419c","2026-05-28T00:41:56.168000","2026-05-28T00:41:56.168000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/26152210_380182455728421_7386347063304257536_n_xi5bow.jpg","Ville-Marie","45.52342863381392","🍻","","Bar","-73.58319087665316","[]","QC","0","1","0","","CKP-MPORP9KJ-8PM6AX","true","H2T 1P9","0","[]","0.1","BILY KUN","354 avenue du Mont-Royal E","0","CA","6a178f531b9f6ea70035d408","2026-05-28T00:41:55.797000","2026-05-28T00:41:55.797000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/653600283_18350319505232128_5372167067472574541_n_pyf1a0.jpg","Ville-Marie","45.50169409102755","🍸","","Bistro","-73.55920080056957","[]","QC","0","1","0","","CKP-MPORP9KJ-FY9XRJ","true","H2Y 1V3","0","[]","0.1","JIAO BAR A DIM SUM","399 rue Notre-Dame O","0","CA","6a178f5370b90e749f53ed0b","2026-05-28T00:41:55.360000","2026-05-28T00:41:55.360000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/68768311_453131385275293_181449530598752256_n_p4wxkq.jpg","Ville-Marie","45.51098410144692","🍻","","Bar","-73.56310530022779","[]","QC","0","1","0","","CKP-MPORP9KJ-53WD9A","true","H2X 1K5","0","[]","0.1","LES FOUFOUNES ÉLECTRIQUES","87 rue Sainte-Catherine E","0","CA","6a178f531a73030f761abb05","2026-05-28T00:41:55.051000","2026-05-28T00:41:55.051000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774922513/microrave/avatars/ix6en9tqjvodvf2eenlo.jpg","Le Plateau-Mont-Royal","45.519898973793055","👩‍💻","","Coworking","-73.59780375091897","[]","QC","0","1","0","","CKP-MPORP9KJ-XT6AER","true","H2V 2G4","0","[]","0.1","Espace Mile End","368 avenue Fairmount O","0","CA","6a178f5272e41e9b5a23d279","2026-05-28T00:41:54.735000","2026-05-28T00:41:54.735000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/496949433_18477754210070459_3353117229701840775_n_zg5n0z.jpg","Ville-Marie","45.500552058651365","🍻","","Bar","-73.57480092655706","[]","QC","0","1","0","","CKP-MPORP9KJ-WO5W0U","true","H3A 1M7","0","[]","0.1","Soubois","1106 boulevard De Maisonneuve O","0","CA","6a178f5209ff2fab5d316cb8","2026-05-28T00:41:54.433000","2026-05-28T00:41:54.433000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1775059737/microrave/avatars/k0vyz52qyjfxx0wdug9v.jpg","Le Plateau-Mont-Royal","45.52449274540594","🍻","","Bar","-73.58375283838029","[]","QC","0","1","0","","CKP-MPORP9KJ-6SLNQP","true","H2J 2L4","0","[]","0.1","CLEBARD","4557 rue Saint-Denis","0","CA","6a178f52fe5ed489e6ac3a34","2026-05-28T00:41:54.133000","2026-05-28T00:41:54.133000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/448881631_283041851498075_8385294665605133409_n_swp3qi.jpg","Ville-Marie","45.50227724148789","👩‍💻","","Coworking","-73.55917116754664","[]","QC","0","1","0","","CKP-MPORP9KJ-6FWH1K","true","H2Y 1P5","0","[]","0.1","CREW COLLECTIVE & CAFÉ","360 rue Saint-Jacques","0","CA","6a178f51934fcaf528cfca79","2026-05-28T00:41:53.846000","2026-05-28T00:41:53.846000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/476112958_971265418302852_1616456603451634587_n_mgqhq8.jpg","Ville-Marie","45.5018647866566","🪩","","Club","-73.55975418807485","[]","QC","0","1","0","","CKP-MPORP9KJ-445OX3","true","H3C 0S5","0","[]","0.1","Francesco's","394 rue Notre-Dame O","0","CA","6a178f51edc368bb03df7c93","2026-05-28T00:41:53.538000","2026-05-28T00:41:53.538000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774915990/microrave/avatars/o5c5ldshatsl9mlqel12.jpg","Ville-Marie","45.53877","🎙️","","Coworking","-73.56268","[]","QC","0","1","0","","CKP-MPORP9KJ-E7APEJ","true","H2H 1P3","0","[]","0.1","Kampus Coworking","2700 Rue Angus","0","CA","6a178f511b9f6ea70035d405","2026-05-28T00:41:53.206000","2026-05-28T00:41:53.206000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923326/microrave/avatars/shbd6ih06isi0nwpdcah.jpg","Le Plateau-Mont-Royal","45.51915354462335","🪩","","Club","-73.58450460363153","[]","QC","0","1","0","","CKP-MPORP9KJ-QCVRRC","true","H2W 1Z5","0","[]","0.1","BAR BALATTOU INC","4372 boulevard Saint-Laurent","0","CA","6a178f50229aaef520c6599a","2026-05-28T00:41:52.895000","2026-05-28T00:41:52.895000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774921547/microrave/avatars/azzoikouzdqlahguckqp.jpg","Le Plateau-Mont-Royal","45.52009208136126","🍻","","Bar","-73.58608907716406","[]","QC","0","1","0","","CKP-MPORP9KJ-ZX36US","true","H2W 1Z8","0","[]","0.1","LE BELMONT SUR LE BOULEVARD ENR.","4483 boulevard Saint-Laurent","0","CA","6a178f5006617ee10ede3eb4","2026-05-28T00:41:52.591000","2026-05-28T00:41:52.591000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/430640656_1887793055012320_7578006166869229235_n_csqbcs.jpg","Ville-Marie","45.51938352849866","📺","","Radio et télévision","-73.55335805112855","[]","QC","0","1","0","","CKP-MPORP9KJ-IS2UN5","true","H2L 2Y6","0","[]","0.1","Sartec","1231 rue Panet","0","CA","6a178f50c727271ba41c4a0e","2026-05-28T00:41:52.285000","2026-05-28T00:41:52.285000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/75266901_538976993613360_7956732361029189632_n_mjqeos.jpg","Rosemont–La Petite-Patrie","45.53532657886021","🍻","","Bar","-73.60107368857264","[]","QC","0","1","0","","CKP-MPORP9KJ-YG0VPW","true","H2H 2N9","0","[]","0.1","BAR NESTOR","6289 rue Saint-Hubert","0","CA","6a178f4fdb3191bf6f88b33e","2026-05-28T00:41:51.989000","2026-05-28T00:41:51.989000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/450392286_7640579959383725_5520387428235680340_n_wrijwc.jpg","Le Plateau-Mont-Royal","45.52186550923838","🍻","","Bar","-73.59363553817668","[]","QC","0","1","0","","CKP-MPORP9KJ-K41WC2","true","H2T 2N4","0","[]","0.1","BAR DATCHA","98 avenue Laurier O","0","CA","6a178f4fc1e726f1419d210b","2026-05-28T00:41:51.665000","2026-05-28T00:41:51.665000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/288682913_141056045197118_7827562505669972412_n_subo0l.jpg","Saint-Léonard","45.585075303484686","🪩","","Club","-73.57102331368037","[]","QC","0","1","0","","CKP-MPORP9KJ-T7YRNT","true","H1T 3T4","0","[]","0.1","Café Bar Sasha","6075 rue Bélanger","0","CA","6a178f4fcd02c6111d8c4845","2026-05-28T00:41:51.336000","2026-05-28T00:41:51.336000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/10808642_336696393186747_170602572_a_jxlwy6.jpg","Ville-Marie","45.502872752933584","🍻","","Bar","-73.56993338259346","[]","QC","0","1","0","","CKP-MPORP9KJ-L12HUW","true","H3B 1C2","0","[]","0.1","PIRANHA BAR","680 rue Sainte-Catherine O","0","CA","6a178f4fbd6fd9ab3fa213e7","2026-05-28T00:41:51.010000","2026-05-28T00:41:51.010000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/53305639_378869216283294_1880822159522136064_n_imkg9y.jpg","Le Sud-Ouest","45.48826652979577","🍻","","Bar","-73.56843477206007","[]","QC","0","1","0","","CKP-MPORP9KJ-J0JRSI","true","H3J 1M5","0","[]","0.1","Le bird","1800 rue Notre-Dame O","0","CA","6a178f4ec4e67fff1b2029e3","2026-05-28T00:41:50.723000","2026-05-28T00:41:50.723000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/590429819_18547291318037457_2629474050368946052_n_ajamzg.jpg","Ville-Marie","45.49785600426026","🍻","","Bar","-73.57741307178013","[]","QC","0","1","0","","CKP-MPORP9KJ-7LY65X","true","H3G 2B6","0","[]","0.1","Électric Avenue","1476 Rue Crescent","0","CA","6a178f4e110585c819bf742e","2026-05-28T00:41:50.417000","2026-05-28T00:41:50.417000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/657261178_18427979434191520_3982869341241935453_n_bmwmel.jpg","Ville-Marie","45.49650830155794","👠","","Cabaret","-73.57672360429362","[]","QC","0","1","0","","CKP-MPORP9KJ-E3JFAQ","true","H3G 1S6","0","[]","0.1","Le Monastère","1439 rue Sainte-Catherine O","0","CA","6a178f4ce370776fda488c6d","2026-05-28T00:41:48.608000","2026-05-28T00:41:48.608000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774922660/microrave/avatars/codiqb7qooadgle99kht.jpg","Le Plateau-Mont-Royal","45.51484130271333","🍻","","Bar","-73.5743674215586","[]","QC","0","1","0","","CKP-MPORP9KJ-Y3YOUW","true","H2X 2V7","0","[]","0.1","TRH-BAR","3699 boulevard Saint-Laurent","0","CA","6a178f4c47cd2556127d5add","2026-05-28T00:41:48.304000","2026-05-28T00:41:48.304000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774922090/microrave/avatars/aope1inf1k2a4bts92wy.jpg","Villeray–Saint-Michel–Parc-Extension","45.54238637293574","🛢️","","Microbrasserie","-73.62951527861495","[]","QC","0","1","0","humour","CKP-MPORP9KJ-J3X3ZS","true","H2P 1V1","0","[]","0.1","Brasserie Etoh","8100 rue Saint-Denis","0","CA","6a178f4b2b186f45deb2f4ed","2026-05-28T00:41:47.993000","2026-05-28T00:41:47.993000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/314001251_226530129716183_8614196091468249289_n_c3keuq.jpg","Ville-Marie","45.49686380626082","🍻","","Bar","-73.57726491222932","[]","QC","0","1","0","","CKP-MPORP9KI-DE1IOW","true","H3G 2E6","0","[]","0.1","MCKIBBIN'S IRISH PUB","1426 rue Bishop","0","CA","6a178f4b686a4117b04f3a36","2026-05-28T00:41:47.669000","2026-05-28T00:41:47.669000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/432570397_771997387823850_3771604471704177707_n_mce6br.jpg","Le Plateau-Mont-Royal","45.51708694959824","🍻","","Bar","-73.57992839822916","[]","QC","0","1","0","","CKP-MPORP9KI-A0FH0E","true","H2W 1Y8","0","[]","0.1","Bar fly","4062 boulevard Saint-Laurent","0","CA","6a178f4bb1acca8c5a5e0ee7","2026-05-28T00:41:47.361000","2026-05-28T00:41:47.361000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/314001251_226530129716183_8614196091468249289_n_c3keuq.jpg","Ville-Marie","45.51341475352443","🍻","","Bar","-73.57119870685686","[]","QC","0","1","0","","CKP-MPORP9KI-H9CLO1","true","H2X 2T6","0","[]","0.1","MCKIBBIN'S IRISH PUB","3515 boulevard Saint-Laurent","0","CA","6a178f4bef5ff069ddc7fe5c","2026-05-28T00:41:47.024000","2026-05-28T00:41:47.024000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774990111/microrave/avatars/cwnneg9v7lzzllihvccg.jpg","Rosemont–La Petite-Patrie","45.53836432088675","🍻","","Bar","-73.61106966235694","[]","QC","0","1","0","","CKP-MPORP9KI-XV3QA6","true","H2S 1G5","0","[]","0.1","One punch Mickey's","521 rue Bélanger","0","CA","6a178f4a6f47b5bbe921ea13","2026-05-28T00:41:46.647000","2026-05-28T00:41:46.647000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/499047148_18062694491143023_6411126057472833330_n_ket9ju.jpg","Ville-Marie","45.50029458170964","🍻","","Bar","-73.5758137780989","[]","QC","0","1","0","","CKP-MPORP9KI-LA7YOL","true","H3A 1N4","0","[]","0.1","LA CANTINA","2022 rue Stanley","0","CA","6a178f4a3cecf0d89ee08531","2026-05-28T00:41:46.271000","2026-05-28T00:41:46.271000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774921709/microrave/avatars/lbmyg0hstgiayhykojub.jpg","Ville-Marie","45.51779594255866","👠","","Cabaret","-73.55696786843102","[]","QC","0","1","0","","CKP-MPORP9KI-1O0FGF","true","H2L 2G2","0","[]","0.1","MADO CABARET SPECTACLE","1115 rue Sainte-Catherine E","0","CA","6a178f4970805ef961057c0f","2026-05-28T00:41:45.851000","2026-05-28T00:41:45.851000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774991412/microrave/avatars/dofwqtdlnyzn3pefjpl1.jpg","Ahuntsic–Cartierville","45.56830952664505","🍻","","Bar","-73.65306616862864","[]","QC","0","1","0","","CKP-MPORP9KI-ZHCR8X","true","H2B 2A1","0","[]","0.1","Brouhaha","10295 avenue Papineau","0","CA","6a178f49885d09e3239990af","2026-05-28T00:41:45.538000","2026-05-28T00:41:45.538000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/358063100_1644588259353372_2908989546283546745_n_h6k6b2.jpg","Ville-Marie","45.50990826976408","🍻","","Bar","-73.56310407396033","[]","QC","0","1","0","","CKP-MPORP9KI-CS9R9B","true","H2X 2S6","0","[]","0.1","MIDWAY","1219 boulevard Saint-Laurent","0","CA","6a178f49334725ddc2746299","2026-05-28T00:41:45.188000","2026-05-28T00:41:45.188000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774989977/microrave/avatars/rvirnobsnqjpqze1i5zr.jpg","Ville-Marie","45.51379357952941","📺","","Radio et télévision","-73.56008074600894","[]","QC","0","1","0","","CKP-MPORP9KI-57L6YE","true","H2L 2C5","0","[]","0.1","CHOQ.ca","Pavillon Hubert-Aquin, 400 Rue Sainte-Catherine E","0","CA","6a178f485f697b081d9fbb61","2026-05-28T00:41:44.860000","2026-05-28T00:41:44.860000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/319701200_139425285318979_8494173660247889845_n_ymx1wu.jpg","Le Plateau-Mont-Royal","45.5219592392629","🍻","","Bar","-73.59357049248479","[]","QC","0","1","0","","CKP-MPORP9KI-5RYXQ0","true","H2T 2N4","0","[]","0.1","Bar kabinet","98 avenue Laurier O","0","CA","6a178f485b368c2c709a32a3","2026-05-28T00:41:44.506000","2026-05-28T00:41:44.506000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774922090/102526258_287722612409505_6153291039133452112_n_ryqs6a.jpg","Ville-Marie","45.497395730104486","📺","","Radio et télévision","-73.5617386402906","[]","QC","0","1","0","","CKP-MPORP9KI-T2XEI4","true","H3C 1J9","0","[]","0.1","URBANIA","914 rue Notre-Dame O","0","CA","6a178f481e936baec06c9123","2026-05-28T00:41:44.181000","2026-05-28T00:41:44.181000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/11084929_1571927413087812_1536789383_a_og5x1y.jpg","Le Sud-Ouest","45.47287419929263","🍻","","Bar","-73.58880143498752","[]","QC","0","1","0","","CKP-MPORP9KI-9ZCUPR","true","H4C 1S7","0","[]","0.1","BAR DE COURCELLE","4685 rue Notre-Dame O","0","CA","6a178f4761d8d7ea68f65a38","2026-05-28T00:41:43.855000","2026-05-28T00:41:43.855000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774922090/20633600_139536143200998_2960597398960734208_a_rnhvjj.jpg","Ville-Marie","45.489744027857924","🍻","","Bar","-73.56676020767824","[]","QC","0","1","0","","CKP-MPORP9KI-FECOAQ","true","H3J 1S6","0","[]","0.1","LE PARLOIR - CAVES PRIVEES","424 rue Guy","0","CA","6a178f47923d45c49812293a","2026-05-28T00:41:43.522000","2026-05-28T00:41:43.522000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/338954388_541407178072655_9169266687405922253_n_olseht.jpg","Le Plateau-Mont-Royal","45.513868441788965","🍻","","Bar","-73.57216726720159","[]","QC","0","1","0","","CKP-MPORP9KI-091YCA","true","H2X 2T6","0","[]","0.1","El furniture warehouse","3565 boulevard Saint-Laurent","0","CA","6a178f473919d4e63c74e210","2026-05-28T00:41:43.228000","2026-05-28T00:41:43.228000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774921709/microrave/avatars/lbmyg0hstgiayhykojub.jpg","Rosemont–La Petite-Patrie","45.54180957286436","🍻","","Bar","-73.6030531272008","[]","QC","0","1","0","","CKP-MPORP9KI-I8B7TU","true","H2G 1G5","0","[]","0.1","Le Jockey","1309 rue Saint-Zotique E","0","CA","6a178f46b757dd46268fad4f","2026-05-28T00:41:42.919000","2026-05-28T00:41:42.919000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1775059400/279965941_1319539871886951_4064350656005826682_n_jj2yoh.jpg","Le Plateau-Mont-Royal","45.52387032300939","🍻","","Bar","-73.58230645463159","[]","QC","0","1","0","","CKP-MPORP9KI-15HE89","true","H2J 2L2","0","[]","0.1","L'ESCO BAR SPECTACLE","4461 rue Saint-Denis","0","CA","6a178f46f127b3d9ba59e623","2026-05-28T00:41:42.440000","2026-05-28T00:41:42.440000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774991698/microrave/avatars/att4q6zckkwsi68eppuk.jpg","Saint-Léonard","45.59750211911606","🍻","","Bar","-73.57988738984749","[]","QC","0","1","0","","CKP-MPORP9KI-XMECO1","true","H1P 1W6","0","[]","0.1","CAFÉ MERCEDES","6715 rue Jarry E","0","CA","6a178f46d419e5c5adec7bad","2026-05-28T00:41:42.118000","2026-05-28T00:41:42.118000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774959838/microrave/avatars/tjsnubu3jtjziuvppgst.jpg","Rosemont–La Petite-Patrie","45.53197399969469","🍻","","Bar","-73.61264114157555","[]","QC","0","1","0","","CKP-MPORP9KI-2HENGX","true","H2S 3C7","0","[]","0.1","Pretty Dirty","6714 boulevard Saint-Laurent","0","CA","6a178f45ae7ff516584d95db","2026-05-28T00:41:41.785000","2026-05-28T00:41:41.785000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/604133526_18437532181103260_8319018195318162357_n_x5udyv.jpg","Le Plateau-Mont-Royal","45.51344007515808","🍻","","Bar","-73.5712576445703","[]","QC","0","1","0","","CKP-MPORP9KI-0Z5AJJ","true","H2X 2T6","0","[]","0.1","La porte","3519 boulevard Saint-Laurent","0","CA","6a178f45e9dbf7af3e943992","2026-05-28T00:41:41.470000","2026-05-28T00:41:41.470000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774917442/microrave/avatars/jdtycelllwhljsnf5nup.jpg","Le Plateau-Mont-Royal","45.523907314808525","🎪","","Salle de spectacle","-73.58248046252557","[]","QC","0","1","0","","CKP-MPORP9KI-ZWA8H0","true","H2J 2L2","0","[]","0.1","LE QUAI DES BRUMES","4481 rue Saint-Denis","0","CA","6a178f450b1ad3297a526e56","2026-05-28T00:41:41.163000","2026-05-28T00:41:41.163000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/495157979_17965630220910515_796663514611190205_n_sx0aw8.jpg","Ville-Marie","45.497736744986994","🍻","","Bar","","[]","QC","0","1","0","","CKP-MPORP9KI-6PG02X","true","H3G 2B6","0","[]","0.1","Mona Loa","1464 Rue Crescent","0","CA","6a178f4438418b392c86af2d","2026-05-28T00:41:40.868000","2026-05-28T00:41:40.868000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774991698/microrave/avatars/brc51u1uclguz76x1hv8.jpg","Mercier–Hochelaga-Maisonneuve","45.589085180107936","🍻","","Bar","-73.51682193485975","[]","QC","0","1","0","","CKP-MPORP9KI-C2KX7Y","true","H1L 6E4","0","[]","0.1","Studio Piccolo","1977 rue Lepailleur","0","CA","6a178f44e8087f01b972dc9f","2026-05-28T00:41:40.517000","2026-05-28T00:41:40.517000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/463399601_2217407201974773_5268018298643546834_n_z0nftb.jpg","Rosemont–La Petite-Patrie","45.55821149425966","🍻","","Gérance d'artistes","-73.59300454292423","[]","QC","0","1","0","","CKP-MPORP9KI-QK2RCD","true","H1X 1A3","0","[]","0.1","Villa des acteurs","3336 rue Bélanger","0","CA","6a178f4495d3d2e50c1fde05","2026-05-28T00:41:40.209000","2026-05-28T00:41:40.209000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774922090/bdm-bg-white-logo_pshjom.jpg","Le Sud-Ouest","45.48969775375878","🛢️","","Microbrasserie","-73.5643727529726","[]","QC","0","1","0","","CKP-MPORP9KI-05Q0SB","true","H3C 0V6","0","[]","0.1","BRASSEURS DE MONTREAL INC.","1483 rue Ottawa","0","CA","6a178f433b72663497e2d488","2026-05-28T00:41:39.812000","2026-05-28T00:41:39.812000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/445772976_3724918151127329_5498058462143156400_n_oc2k9w.jpg","Villeray–Saint-Michel–Parc-Extension","45.54367885985299","🍻","","Bar","-73.62021461300381","[]","QC","0","1","0","","CKP-MPORP9KI-N8D5Y0","true","H2R 2N6","0","[]","0.1","LE RECORD","7622 rue Saint-Hubert","0","CA","6a178f43552c7a285e4a4a4d","2026-05-28T00:41:39.474000","2026-05-28T00:41:39.474000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"","America/Toronto","https://res.cloudinary.com/dnp8eionl/image/upload/v1774923865/632632153_18564592441033549_3738717401179681637_n_mj8v8u.jpg","Ville-Marie","45.51621675047602","🍻","","Bar","-73.56528957192985","[]","QC","0","1","0","","CKP-MPORP9KI-QXNBYX","true","H2L 1N5","0","[]","0.1","PUB L'ABREUVOIR","403 rue Ontario E","0","CA","6a178f4305bc5e85c58cf5ec","2026-05-28T00:41:39.095000","2026-05-28T00:41:39.095000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
