systemId,bioFr,parentSystemId,color,level,displayName,active,racineSystemId,sotsGlobalScore,unlockLevel,rarityTier,sotsRecent30Score,totalVotes,domainKey,id,created_date,updated_date,created_by_id,created_by,is_sample
"ST-000150","","ST-000146","","2","Personnage","true","ST-000146","0","1","common","0","0","humour","69f2615c703ebba22c0372ff","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000174","","ST-000150","","3","Récurrent (série)","true","ST-000146","0","1","common","0","0","humour","69f2615c703ebba22c037317","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000176","","ST-000151","","3","Pastiche","true","ST-000146","0","1","common","0","0","humour","69f2615c703ebba22c037319","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000143","","ST-000140","","3","Bouyon","true","ST-000094","0","1","common","0","0","music","69f2615c703ebba22c03732a","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000241","","ST-000191","","3","Tearout","true","ST-000001","0","1","common","0","0","music","69f2615c703ebba22c0372f2","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000244","","ST-000191","","3","140","true","ST-000001","0","1","common","0","0","music","69f2615c703ebba22c0372f5","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000167","","ST-000148","","3","Impro musicale","true","ST-000146","0","1","common","0","0","humour","69f2615c703ebba22c037310","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000140","","ST-000094","","2","Caraïbes","true","ST-000094","0","1","common","0","0","music","69f2615c703ebba22c03732d","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000193","Événementiel","","","1","Événementiel","true","ST-000193","0","1","common","0","0","video","69f2615c703ebba22c0372fa","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000168","","ST-000149","","3","Sketch de personnages","true","ST-000146","0","1","common","0","0","humour","69f2615c703ebba22c037311","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000173","","ST-000150","","3","Caricature","true","ST-000146","0","1","common","0","0","humour","69f2615c703ebba22c037316","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000178","","ST-000152","","3","Burlesque","true","ST-000146","0","1","common","0","0","humour","69f2615c703ebba22c03731b","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000186","","ST-000154","","3","Warm-up (chauffeur de salle)","true","ST-000146","0","1","common","0","0","humour","69f2615c703ebba22c037323","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000187","","ST-000154","","3","Jeux / quiz","true","ST-000146","0","1","common","0","0","humour","69f2615c703ebba22c037324","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000242","","ST-000191","","3","Deep Dubstep","true","ST-000001","0","1","common","0","0","music","69f2615c703ebba22c0372f3","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000197","Reportage","ST-000193","","2","Reportage","true","ST-000193","0","1","common","0","0","video","69f2615c703ebba22c0372f6","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000159","","ST-000147","","3","Trash / vulgaire","true","ST-000146","0","1","common","0","0","humour","69f2615c703ebba22c037308","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000164","","ST-000148","","3","Match d’impro","true","ST-000146","0","1","common","0","0","humour","69f2615c703ebba22c03730d","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000181","","ST-000152","","3","Mime","true","ST-000146","0","1","common","0","0","humour","69f2615c703ebba22c03731e","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000185","","ST-000153","","3","Mariage / party privé","true","ST-000146","0","1","common","0","0","humour","69f2615c703ebba22c037322","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000146","","","","1","Humour","true","ST-000146","0","1","common","0","0","humour","69f2615c703ebba22c0372fb","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000177","","ST-000151","","3","Jingles","true","ST-000146","0","1","common","0","0","humour","69f2615c703ebba22c03731a","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000183","","ST-000153","","3","Gala / awards","true","ST-000146","0","1","common","0","0","humour","69f2615c703ebba22c037320","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000147","","ST-000146","","2","Stand-up","true","ST-000146","0","1","common","0","0","humour","69f2615c703ebba22c0372fc","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000171","","ST-000149","","3","Mockumentary / faux reportage","true","ST-000146","0","1","common","0","0","humour","69f2615c703ebba22c037314","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000172","","ST-000150","","3","Imitations","true","ST-000146","0","1","common","0","0","humour","69f2615c703ebba22c037315","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000141","","ST-000140","","3","Zouk","true","ST-000094","0","1","common","0","0","music","69f2615c703ebba22c03732c","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000194","Aftermovie","ST-000193","","2","Aftermovie","true","ST-000193","0","1","common","0","0","video","69f2615c703ebba22c0372f9","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000156","","ST-000147","","3","Anecdotes / storytelling","true","ST-000146","0","1","common","0","0","humour","69f2615c703ebba22c037305","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000240","","ST-000191","","3","Melodic Dubstep","true","ST-000001","0","1","common","0","0","music","69f2615c703ebba22c0372f1","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000154","","ST-000146","","2","Crowdwork","true","ST-000146","0","1","common","0","0","humour","69f2615c703ebba22c037303","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000162","","ST-000147","","3","Roast","true","ST-000146","0","1","common","0","0","humour","69f2615c703ebba22c03730b","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000169","","ST-000149","","3","Sketch d’absurde","true","ST-000146","0","1","common","0","0","humour","69f2615c703ebba22c037312","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000170","","ST-000149","","3","Satire de société","true","ST-000146","0","1","common","0","0","humour","69f2615c703ebba22c037313","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000189","","ST-000154","","3","Roast du public","true","ST-000146","0","1","common","0","0","humour","69f2615c703ebba22c037326","2026-04-29T19:51:56.038000","2026-04-29T19:51:56.038000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000089","","ST-000078","","3","Urban Breaks (Nu R&B Ii)","true","ST-000076","0","23","legendary","0","0","music","69f2615c703ebba22c03729e","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000064","","ST-000004","85272e","3","Future Bass / Future Garage","true","ST-000001","0","2","common","0","0","music","69f2615c703ebba22c0372aa","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000054","","ST-000004","85272e","3","Breakbeat Hardcore (Rave Ii)","true","ST-000001","0","1","common","0","0","music","69f2615c703ebba22c0372af","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000044","","ST-000006","","3","Darkcore & Darkstep","true","ST-000001","0","2","common","0","0","music","69f2615c703ebba22c0372c0","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000046","","ST-000006","","3","Happy Hardcore & Bouncy Techno","true","ST-000001","0","2","common","0","0","music","69f2615c703ebba22c0372c2","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000047","","ST-000006","","3","Speedcore, Frenchcore & Terrorcore","true","ST-000001","0","13","epic","0","0","music","69f2615c703ebba22c0372c3","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000037","","ST-000007","","3","Eurotrance & Vocal Trance","true","ST-000001","0","2","common","0","0","music","69f2615c703ebba22c0372cb","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000040","","ST-000007","","3","Uplifting Trance / Epic Trance","true","ST-000001","0","21","legendary","0","0","music","69f2615c703ebba22c0372ce","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000032","","ST-000002","#85272E","3","Moombahton","true","ST-000001","0","5","rare","0","0","music","69f2615c703ebba22c0372dd","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000006","","ST-000001","","2","Hard-core","true","ST-000001","0","1","common","0","0","music","69f2615c703ebba22c0372e9","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000078","","ST-000076","","2","Rap / Hip-Hop","true","ST-000076","0","1","common","0","0","music","69f2615c703ebba22c03729f","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000045","","ST-000006","","3","(Early) Gabber","true","ST-000001","0","1","common","0","0","music","69f2615c703ebba22c0372c1","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000020","","ST-000002","#85272E","3","Acid House","true","ST-000001","0","1","common","0","0","music","69f2615c703ebba22c0372d1","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000038","","ST-000007","","3","Hardtrance","true","ST-000001","0","3","common","0","0","music","69f2615c703ebba22c0372cc","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000056","","ST-000004","85272e","3","Chemical Breaks & Big Beat","true","ST-000001","0","2","common","0","0","music","69f2615c703ebba22c0372a2","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000021","","ST-000002","#85272E","3","Ambient House / Chill-Out","true","ST-000001","0","1","common","0","0","music","69f2615c703ebba22c0372d2","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000012","","ST-000003","","3","Ambient Techno & IDM (Intelligent Dance Music)","true","ST-000001","0","1","common","0","0","music","69f2615c703ebba22c0372e0","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000005","","ST-000001","","2","Drum'n'Bass","true","ST-000001","0","1","common","0","0","music","69f2615c703ebba22c0372ea","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000088","","ST-000078","","3","Trap & Drill","true","ST-000076","0","14","epic","0","0","music","69f2615c703ebba22c03729d","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000070","","ST-000005","","3","Uk Garage (2-Step & Speed Garage)","true","ST-000001","0","17","legendary","0","0","music","69f2615c703ebba22c0372b5","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000042","","ST-000003","","2","Hardcore Techno","true","ST-000001","0","1","common","0","0","music","69f2615c703ebba22c0372bd","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000035","","ST-000007","","3","Goa Trance & Psytrance","true","ST-000001","0","2","common","0","0","music","69f2615c703ebba22c0372c9","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000019","","ST-000002","#85272E","3","Chicago House & Garage House","true","ST-000001","0","2","common","0","0","music","69f2615c703ebba22c0372d0","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000024","","ST-000002","#85272E","3","Ibiza House & Dream House","true","ST-000001","0","4","rare","0","0","music","69f2615c703ebba22c0372d5","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000015","","ST-000003","","3","Tech House","true","ST-000001","0","13","epic","0","0","music","69f2615c703ebba22c0372e3","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000007","","ST-000001","","2","Trance","true","ST-000001","0","1","common","0","0","music","69f2615c703ebba22c0372e8","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000061","","ST-000004","85272e","3","Breakbeat Garage & Grime","true","ST-000001","0","1","common","0","0","music","69f2615c703ebba22c0372a7","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000048","","ST-000006","","3","Digital Hardcore & Breakcore","true","ST-000001","0","2","common","0","0","music","69f2615c703ebba22c0372c4","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000050","","ST-000006","","3","Nu Style (Gabber) / Mainstream Hardcore","true","ST-000001","0","6","rare","0","0","music","69f2615c703ebba22c0372c6","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000013","","ST-000003","","3","Industrial Techno & Schranz","true","ST-000001","0","4","rare","0","0","music","69f2615c703ebba22c0372e1","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000014","","ST-000003","","3","Minimal Techno","true","ST-000001","0","5","rare","0","0","music","69f2615c703ebba22c0372e2","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000016","","ST-000003","","3","Tech Trance","true","ST-000001","0","14","epic","0","0","music","69f2615c703ebba22c0372e4","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000051","","ST-000005","","3","Old Skool Jungle & Old Skool Drum 'N' Bass","true","ST-000001","0","6","rare","0","0","music","69f2615c703ebba22c0372b1","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000041","","ST-000007","","3","Neo-Trance","true","ST-000001","0","6","rare","0","0","music","69f2615c703ebba22c0372cf","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000085","","ST-000078","","3","Reggaetón & Latin Rap","true","ST-000076","0","8","rare","0","0","music","69f2615c703ebba22c03729a","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000086","","ST-000078","","3","(Dirty) South Rap, Crunk & Snap","true","ST-000076","0","1","common","0","0","music","69f2615c703ebba22c03729b","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000062","","ST-000004","85272e","3","Bassline & Uk Funky","true","ST-000001","0","1","common","0","0","music","69f2615c703ebba22c0372a8","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000033","","ST-000007","","3","Classic Trance & Acid Trance","true","ST-000001","0","2","common","0","0","music","69f2615c703ebba22c0372c7","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000023","","ST-000002","#85272E","3","Deep House","true","ST-000001","0","2","common","0","0","music","69f2615c703ebba22c0372d4","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000009","","ST-000006","","3","New Beat","true","ST-000001","0","6","rare","0","0","music","69f2615c703ebba22c0372de","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000238","","ST-000191","","3","Brostep","true","ST-000001","0","1","common","0","0","music","69f2615c703ebba22c0372ef","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000058","","ST-000004","85272e","3","Uk Garage (2-Step & Speed Garage)","true","ST-000001","0","16","legendary","0","0","music","69f2615c703ebba22c0372a4","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000055","","ST-000004","85272e","3","Trip Hop","true","ST-000001","0","15","epic","0","0","music","69f2615c703ebba22c0372b0","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000071","","ST-000005","","3","Neurofunk","true","ST-000001","0","6","rare","0","0","music","69f2615c703ebba22c0372b6","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000011","","ST-000003","","3","(Free)Tek(k)no / Hardtek","true","ST-000001","0","1","common","0","0","music","69f2615c703ebba22c0372df","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000001","","","#85272E","1","DANCE / EDM","true","ST-000001","0","1","common","0","0","music","69f2615c703ebba22c0372ee","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000076","","","#8E3761","1","Urban","true","ST-000076","0","1","common","0","0","music","69f2615c703ebba22c0372a1","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000063","","ST-000004","85272e","3","Glitch Hop & Wonky","true","ST-000001","0","2","common","0","0","music","69f2615c703ebba22c0372a9","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000065","","ST-000004","85272e","3","Edm Trap / Trapstep","true","ST-000001","0","2","common","0","0","music","69f2615c703ebba22c0372ab","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000036","","ST-000007","","3","Progressive Trance","true","ST-000001","0","7","rare","0","0","music","69f2615c703ebba22c0372ca","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000028","","ST-000002","#85272E","3","Microhouse / Minimal House","true","ST-000001","0","5","rare","0","0","music","69f2615c703ebba22c0372d9","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000067","","ST-000004","85272e","3","Freestyle & Breakdance","true","ST-000001","0","2","common","0","0","music","69f2615c703ebba22c0372ad","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000053","","ST-000004","85272e","3","Florida Breaks (& Funky Breaks)","true","ST-000001","0","2","common","0","0","music","69f2615c703ebba22c0372ae","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000073","","ST-000005","","3","Breakbeat Garage & Grime","true","ST-000001","0","1","common","0","0","music","69f2615c703ebba22c0372b8","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000018","","ST-000002","","3","Ghetto House, Ghettotech & Juke","true","ST-000001","0","2","common","0","0","music","69f2615c703ebba22c0372e6","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000059","","ST-000004","85272e","3","Nu Skool Breaks","true","ST-000001","0","6","rare","0","0","music","69f2615c703ebba22c0372a5","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000052","","ST-000005","","3","Hardstep & Techstep","true","ST-000001","0","2","common","0","0","music","69f2615c703ebba22c0372b2","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000069","","ST-000005","","3","Intelligent / Ambient Drum 'N' Bass & Jazzstep","true","ST-000001","0","4","rare","0","0","music","69f2615c703ebba22c0372b4","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000074","","ST-000191","","3","Post-Dubstep","true","ST-000001","0","7","rare","0","0","music","69f2615c703ebba22c0372bb","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000039","","ST-000006","","3","UK Hardcore & Freeform / Trancecore & Acidcore","true","ST-000001","0","19","legendary","0","0","music","69f2615c703ebba22c0372cd","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000022","","ST-000002","#85272E","3","Hip House & Eurodance","true","ST-000001","0","4","rare","0","0","music","69f2615c703ebba22c0372d3","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000026","","ST-000007","#85272E","3","NRG, Hard NRG & (UK) Hard House","true","ST-000001","0","6","rare","0","0","music","69f2615c703ebba22c0372d7","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000027","","ST-000002","#85272E","3","French House & Funky House","true","ST-000001","0","2","common","0","0","music","69f2615c703ebba22c0372d8","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000030","","ST-000002","#85272E","3","Fidget House & Complextro","true","ST-000001","0","2","common","0","0","music","69f2615c703ebba22c0372db","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000017","","ST-000003","","3","Hardtechno (Schranz)","true","ST-000001","0","2","common","0","0","music","69f2615c703ebba22c0372e5","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000002","House","ST-000001","#85272E","2","House","true","ST-000001","0","1","common","0","0","music","69f2615c703ebba22c0372ed","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000239","","ST-000191","","3","Riddim","true","ST-000001","0","1","common","0","0","music","69f2615c703ebba22c0372f0","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000077","","ST-000076","#8e3761","2","R&B","true","ST-000076","0","1","common","0","0","music","69f2615c703ebba22c0372a0","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000066","","ST-000004","85272e","3","Electro","true","ST-000001","0","2","common","0","0","music","69f2615c703ebba22c0372ac","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000034","","ST-000007","","3","Ibiza Trance & Dream Trance","true","ST-000001","0","4","rare","0","0","music","69f2615c703ebba22c0372c8","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
"ST-000025","","ST-000002","#85272E","3","Progressive House","true","ST-000001","0","7","rare","0","0","music","69f2615c703ebba22c0372d6","2026-04-29T19:51:56.037000","2026-04-29T19:51:56.037000","69f218c618cc26dee7ae01ce","frederik.gelin@gmail.com","false"
