eventId,calculated_price_cents,targetSceneId,finalStatus,organizerUserId,sessionId,expiresAt,final_price_cents,isGratuit,createdAt,talentUserId,finalizedAt,targetPlageIds,slotId,current_offer_price_cents,rounds,status,updatedAt,id,created_date,updated_date,created_by_id,created_by,is_sample
"69fb4c350e2564f3b8157566","","sc-1","accepted","69f62cd5271164a83828fd92","69fb4c367fe5403a94bb7979","2026-05-09T14:13:20.753Z","","false","2026-05-06T14:13:20.753Z","69f2739b8a9489588db01d2c","2026-05-06T14:13:46.846Z","[""p-1""]","SL-69fb4c367fe5403a94bb7979-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-05-06T14:13:20.753Z"",""price"":100,""proposedBy"":""organizer"",""respondedAt"":""2026-05-06T14:13:46.846Z"",""message"":"""",""expiresAt"":""2026-05-09T14:13:20.753Z"",""status"":""accepted""}]","accepted","2026-05-06T14:13:46.846Z","69fb4c8ccd221b80f49fb4dc","2026-05-06T14:13:32.949000","2026-05-06T14:13:49.636000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69fb48b390a8ae02d53a22d1","","sc-1","accepted","69f62cd5271164a83828fd92","69fb48b5d135886933200c9f","2026-05-09T13:57:58.169Z","","false","2026-05-06T13:57:58.168Z","69f2739b8a9489588db01d2c","2026-05-06T13:58:11.312Z","[""p-1""]","SL-69fb48b5d135886933200c9f-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-05-06T13:57:58.168Z"",""price"":100,""proposedBy"":""organizer"",""respondedAt"":""2026-05-06T13:58:11.312Z"",""message"":"""",""expiresAt"":""2026-05-09T13:57:58.169Z"",""status"":""accepted""}]","accepted","2026-05-06T13:58:11.312Z","69fb48e891cd1d4aab46eca0","2026-05-06T13:58:00.816000","2026-05-06T13:58:12.615000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69fb3e06e5ec52f1e0c5d166","","sc-1","accepted","69f62cd5271164a83828fd92","69fb3e083034fe9978e9761d","2026-05-09T13:17:01.179Z","","false","2026-05-06T13:17:01.179Z","69f62dd4479edabdf08b12ee","2026-05-06T13:17:39.449Z","[""p-2""]","SL-69fb3e083034fe9978e9761d-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-05-06T13:17:01.179Z"",""price"":400,""proposedBy"":""organizer"",""respondedAt"":""2026-05-06T13:17:39.449Z"",""message"":"""",""expiresAt"":""2026-05-09T13:17:01.179Z"",""status"":""accepted""}]","accepted","2026-05-06T13:17:39.449Z","69fb3f4f26623881d7d1e858","2026-05-06T13:17:03.981000","2026-05-06T13:17:40.587000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69fb3e06e5ec52f1e0c5d166","","sc-1","accepted","69f62cd5271164a83828fd92","69fb3e083034fe9978e9761d","2026-05-09T13:16:38.379Z","","false","2026-05-06T13:16:38.379Z","69f2706d181676bbd6e82a5e","2026-05-06T13:17:48.138Z","[""p-2""]","SL-69fb3e083034fe9978e9761d-1","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-05-06T13:16:38.379Z"",""price"":200,""proposedBy"":""organizer"",""respondedAt"":""2026-05-06T13:17:48.138Z"",""message"":"""",""expiresAt"":""2026-05-09T13:16:38.379Z"",""status"":""accepted""}]","accepted","2026-05-06T13:17:48.138Z","69fb3f3979884bf1503bdf0b","2026-05-06T13:16:41.339000","2026-05-06T13:17:49.248000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69fb3e06e5ec52f1e0c5d166","","sc-1","accepted","69f62cd5271164a83828fd92","69fb3e083034fe9978e9761d","2026-05-09T13:16:19.863Z","","false","2026-05-06T13:16:19.863Z","69f62dd4479edabdf08b12ee","2026-05-06T13:17:15.950Z","[""p-1""]","SL-69fb3e083034fe9978e9761d-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-05-06T13:16:19.863Z"",""price"":400,""proposedBy"":""organizer"",""respondedAt"":""2026-05-06T13:17:15.950Z"",""message"":"""",""expiresAt"":""2026-05-09T13:16:19.863Z"",""status"":""accepted""}]","accepted","2026-05-06T13:17:15.950Z","69fb3f2709c55569cd3c9b0a","2026-05-06T13:16:23.165000","2026-05-06T13:17:17.226000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69fa7fbc3685a1e3ae93f54f","","sc-1","accepted","69f62cd5271164a83828fd92","69fa7fbdc41ed8087c4392f3","2026-05-08T23:40:29.316Z","","false","2026-05-05T23:40:29.316Z","69f2706d181676bbd6e82a5e","2026-05-05T23:40:44.063Z","[""p-2""]","SL-69fa7fbdc41ed8087c4392f3-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-05-05T23:40:29.316Z"",""price"":50,""proposedBy"":""organizer"",""respondedAt"":""2026-05-05T23:40:44.063Z"",""message"":"""",""expiresAt"":""2026-05-08T23:40:29.316Z"",""status"":""accepted""}]","accepted","2026-05-05T23:40:44.063Z","69fa7ff0b95d22b82c3b2155","2026-05-05T23:40:32.810000","2026-05-05T23:40:45.326000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69fa7fbc3685a1e3ae93f54f","","sc-1","accepted","69f62cd5271164a83828fd92","69fa7fbdc41ed8087c4392f3","2026-05-08T23:40:16.658Z","","false","2026-05-05T23:40:16.658Z","69f2706d181676bbd6e82a5e","2026-05-05T23:40:34.863Z","[""p-1""]","SL-69fa7fbdc41ed8087c4392f3-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-05-05T23:40:16.658Z"",""price"":50,""proposedBy"":""organizer"",""respondedAt"":""2026-05-05T23:40:34.863Z"",""message"":"""",""expiresAt"":""2026-05-08T23:40:16.658Z"",""status"":""accepted""}]","accepted","2026-05-05T23:40:34.863Z","69fa7fe49c0fdd6280f5e03c","2026-05-05T23:40:20.393000","2026-05-05T23:40:36.132000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69fa7f457e447d83424eb6d4","","sc-1","","69f62cd5271164a83828fd92","69fa7f47d05b7f64adcb3adf","2026-05-08T23:38:45.331Z","","false","2026-05-05T23:38:45.331Z","69f2706d181676bbd6e82a5e","","[""p-1""]","SL-69fa7f47d05b7f64adcb3adf-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-05-05T23:38:45.331Z"",""price"":50,""proposedBy"":""organizer"",""respondedAt"":null,""message"":"""",""expiresAt"":""2026-05-08T23:38:45.331Z"",""status"":""pending""}]","pending_talent","2026-05-05T23:38:45.331Z","69fa7f88d8f29b2096f83b48","2026-05-05T23:38:48.707000","2026-05-05T23:38:48.707000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f9059341ae2adfeef80403","","sc-1","accepted","69f62cd5271164a83828fd92","69f9059418c71b10d6b34f63","2026-05-07T20:46:56.875Z","","false","2026-05-04T20:46:56.875Z","69f2706d181676bbd6e82a5e","2026-05-04T20:48:28.043Z","[""p-2""]","SL-69f9059418c71b10d6b34f63-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-05-04T20:46:56.875Z"",""price"":100,""proposedBy"":""organizer"",""respondedAt"":""2026-05-04T20:48:28.043Z"",""message"":"""",""expiresAt"":""2026-05-07T20:46:56.875Z"",""status"":""accepted""}]","accepted","2026-05-04T20:48:28.043Z","69f905c4e4b1901bdace9f0f","2026-05-04T20:47:00.256000","2026-05-04T20:48:29.311000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f77a1c312b74a9460d126c","","sc-1","accepted","69f62cd5271164a83828fd92","69f77a1da63e0c7d0ef141e3","2026-05-06T16:42:29.234Z","","false","2026-05-03T16:42:29.234Z","69f2706d181676bbd6e82a5e","2026-05-03T16:42:40.908Z","[""p-3""]","SL-69f77a1da63e0c7d0ef141e3-1","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-05-03T16:42:29.234Z"",""price"":70,""proposedBy"":""organizer"",""respondedAt"":""2026-05-03T16:42:40.908Z"",""message"":"""",""expiresAt"":""2026-05-06T16:42:29.234Z"",""status"":""accepted""}]","accepted","2026-05-03T16:42:40.908Z","69f77af83f7457ee56bacf69","2026-05-03T16:42:32.084000","2026-05-03T16:42:42.459000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f77a1c312b74a9460d126c","","sc-1","accepted","69f62cd5271164a83828fd92","69f77a1da63e0c7d0ef141e3","2026-05-06T16:42:08.858Z","","false","2026-05-03T16:42:08.858Z","69f62dd4479edabdf08b12ee","2026-05-03T16:42:53.998Z","[""p-2""]","SL-69f77a1da63e0c7d0ef141e3-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-05-03T16:42:08.858Z"",""price"":60,""proposedBy"":""organizer"",""respondedAt"":""2026-05-03T16:42:53.998Z"",""message"":"""",""expiresAt"":""2026-05-06T16:42:08.858Z"",""status"":""accepted""}]","accepted","2026-05-03T16:42:53.998Z","69f77ae3ebf917bd62b3b93a","2026-05-03T16:42:11.853000","2026-05-03T16:42:55.362000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f77a1c312b74a9460d126c","","sc-1","accepted","69f62cd5271164a83828fd92","69f77a1da63e0c7d0ef141e3","2026-05-06T16:41:57.689Z","","false","2026-05-03T16:41:57.689Z","69f7701d31890c3d20e8c9d7","2026-05-03T16:43:01.090Z","[""p-1""]","SL-69f77a1da63e0c7d0ef141e3-1","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-05-03T16:41:57.689Z"",""price"":50,""proposedBy"":""organizer"",""respondedAt"":""2026-05-03T16:43:01.090Z"",""message"":"""",""expiresAt"":""2026-05-06T16:41:57.689Z"",""status"":""accepted""}]","accepted","2026-05-03T16:43:01.090Z","69f77ad8fdb2efb959e88b85","2026-05-03T16:42:00.609000","2026-05-03T16:43:02.287000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f75180ac78024b59cd0de7","","sc-1","accepted","69f62cd5271164a83828fd92","69f751813e778879b5ffa82b","2026-05-06T13:49:47.298Z","","false","2026-05-03T13:49:47.298Z","69f62dd4479edabdf08b12ee","2026-05-03T13:50:40.380Z","[""p-3""]","SL-69f751813e778879b5ffa82b-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-05-03T13:49:47.298Z"",""price"":20,""proposedBy"":""organizer"",""respondedAt"":""2026-05-03T13:50:40.380Z"",""message"":"""",""expiresAt"":""2026-05-06T13:49:47.298Z"",""status"":""accepted""}]","accepted","2026-05-03T13:50:40.380Z","69f7527d1d127926b973ec4e","2026-05-03T13:49:49.884000","2026-05-03T13:50:41.379000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f75180ac78024b59cd0de7","","sc-1","accepted","69f62cd5271164a83828fd92","69f751813e778879b5ffa82b","2026-05-06T13:49:33.722Z","","false","2026-05-03T13:49:33.722Z","69f62dd4479edabdf08b12ee","2026-05-03T13:50:09.863Z","[""p-1""]","SL-69f751813e778879b5ffa82b-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-05-03T13:49:33.722Z"",""price"":20,""proposedBy"":""organizer"",""respondedAt"":""2026-05-03T13:50:09.863Z"",""message"":"""",""expiresAt"":""2026-05-06T13:49:33.722Z"",""status"":""accepted""}]","accepted","2026-05-03T13:50:09.863Z","69f7526f36900caaa730f8d6","2026-05-03T13:49:35.886000","2026-05-03T13:50:11.163000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f75180ac78024b59cd0de7","","sc-1","accepted","69f62cd5271164a83828fd92","69f751813e778879b5ffa82b","2026-05-06T13:49:12.032Z","","false","2026-05-03T13:49:12.032Z","69f62dd4479edabdf08b12ee","2026-05-03T13:50:23.307Z","[""p-2""]","SL-69f751813e778879b5ffa82b-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-05-03T13:49:12.032Z"",""price"":30,""proposedBy"":""organizer"",""respondedAt"":""2026-05-03T13:50:23.307Z"",""message"":"""",""expiresAt"":""2026-05-06T13:49:12.032Z"",""status"":""accepted""}]","accepted","2026-05-03T13:50:23.307Z","69f7525beacdecfa90b07b38","2026-05-03T13:49:15","2026-05-03T13:50:24.573000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f75180ac78024b59cd0de7","","sc-1","accepted","69f62cd5271164a83828fd92","69f751813e778879b5ffa82b","2026-05-06T13:50:05.103Z","","false","2026-05-03T13:48:32.995Z","69f2706d181676bbd6e82a5e","2026-05-03T13:50:18.525Z","[""p-3""]","SL-69f751813e778879b5ffa82b-1","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-05-03T13:48:32.995Z"",""price"":150,""proposedBy"":""organizer"",""respondedAt"":""2026-05-03T13:50:04.888Z"",""message"":"""",""expiresAt"":""2026-05-06T13:48:32.995Z"",""status"":""countered""},{""roundIndex"":1,""isGratuit"":false,""createdAt"":""2026-05-03T13:50:04.888Z"",""price"":170,""proposedBy"":""talent"",""respondedAt"":""2026-05-03T13:50:18.525Z"",""message"":"""",""expiresAt"":""2026-05-06T13:50:05.103Z"",""status"":""accepted""}]","accepted","2026-05-03T13:50:18.525Z","69f7523450715faffd444c22","2026-05-03T13:48:36.723000","2026-05-03T13:50:19.718000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f74e5f1c0bf0580ac178ea","","sc-1","accepted","69f62cd5271164a83828fd92","69f74e61607d2fc65e4c0b23","2026-05-06T13:33:07.975Z","","false","2026-05-03T13:33:07.975Z","69f2706d181676bbd6e82a5e","2026-05-03T13:33:20.947Z","[""p-2""]","SL-69f74e61607d2fc65e4c0b23-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-05-03T13:33:07.975Z"",""price"":200,""proposedBy"":""organizer"",""respondedAt"":""2026-05-03T13:33:20.947Z"",""message"":"""",""expiresAt"":""2026-05-06T13:33:07.975Z"",""status"":""accepted""}]","accepted","2026-05-03T13:33:20.947Z","69f74e96cfd2edcecabe1fc7","2026-05-03T13:33:10.573000","2026-05-03T13:33:22.150000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f74d9a94e6705490a1dfca","","sc-1777814933217","accepted","69f62cd5271164a83828fd92","69f74d9c81d52c153d493af0","2026-05-06T13:29:48.087Z","","false","2026-05-03T13:29:48.087Z","69f2706d181676bbd6e82a5e","2026-05-03T13:30:02.433Z","[""p-2""]","SL-69f74d9c81d52c153d493af0-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-05-03T13:29:48.087Z"",""price"":100,""proposedBy"":""organizer"",""respondedAt"":""2026-05-03T13:30:02.433Z"",""message"":"""",""expiresAt"":""2026-05-06T13:29:48.087Z"",""status"":""accepted""}]","accepted","2026-05-03T13:30:02.433Z","69f74dd0b1ffba673e0a63cb","2026-05-03T13:29:52.340000","2026-05-03T13:30:03.719000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f74283836e62b5bf65c905","","sc-1777812094320","accepted","69f62cd5271164a83828fd92","69f7428545d664675d32cc0f","2026-05-06T12:45:07.052Z","","false","2026-05-03T12:45:07.052Z","69f218c618cc26dee7ae01ce","2026-05-03T12:54:20.416Z","[""p-2""]","SL-69f7428545d664675d32cc0f-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-05-03T12:45:07.052Z"",""price"":100,""proposedBy"":""organizer"",""respondedAt"":""2026-05-03T12:54:20.416Z"",""message"":"""",""expiresAt"":""2026-05-06T12:45:07.052Z"",""status"":""accepted""}]","accepted","2026-05-03T12:54:20.416Z","69f74356189e69bab52bd68d","2026-05-03T12:45:10.166000","2026-05-03T12:54:21.526000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f74283836e62b5bf65c905","","sc-1","accepted","69f62cd5271164a83828fd92","69f7428545d664675d32cc0f","2026-05-06T12:44:06.745Z","","false","2026-05-03T12:44:06.744Z","69f2706d181676bbd6e82a5e","2026-05-03T12:54:03.061Z","[""p-2""]","SL-69f7428545d664675d32cc0f-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-05-03T12:44:06.744Z"",""price"":100,""proposedBy"":""organizer"",""respondedAt"":""2026-05-03T12:54:03.061Z"",""message"":"""",""expiresAt"":""2026-05-06T12:44:06.745Z"",""status"":""accepted""}]","accepted","2026-05-03T12:54:03.061Z","69f74319ed35f59fdfa1afef","2026-05-03T12:44:09.744000","2026-05-03T12:54:04.201000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f69253ae23482e8f256790","","sc-1","accepted","69f2706d181676bbd6e82a5e","69f69254f392f7e661cef876","2026-05-06T00:17:26.853Z","","false","2026-05-03T00:17:26.853Z","69f2739b8a9489588db01d2c","2026-05-03T00:20:26.666Z","[""p-1""]","SL-69f69254f392f7e661cef876-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-05-03T00:17:26.853Z"",""price"":70,""proposedBy"":""organizer"",""respondedAt"":""2026-05-03T00:20:26.666Z"",""message"":"""",""expiresAt"":""2026-05-06T00:17:26.853Z"",""status"":""accepted""}]","accepted","2026-05-03T00:20:26.666Z","69f694197b67301bb5ccd9de","2026-05-03T00:17:29.763000","2026-05-03T00:20:27.906000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f69253ae23482e8f256790","","sc-1","accepted","69f2706d181676bbd6e82a5e","69f69254f392f7e661cef876","2026-05-06T00:20:34.558Z","","false","2026-05-03T00:10:45.032Z","69f62cd5271164a83828fd92","2026-05-03T00:20:46.828Z","[""p-1""]","SL-69f69254f392f7e661cef876-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-05-03T00:10:45.032Z"",""price"":48,""proposedBy"":""organizer"",""respondedAt"":""2026-05-03T00:20:34.324Z"",""message"":"""",""expiresAt"":""2026-05-06T00:10:45.032Z"",""status"":""countered""},{""roundIndex"":1,""isGratuit"":false,""createdAt"":""2026-05-03T00:20:34.324Z"",""price"":30,""proposedBy"":""talent"",""respondedAt"":""2026-05-03T00:20:46.828Z"",""message"":"""",""expiresAt"":""2026-05-06T00:20:34.558Z"",""status"":""accepted""}]","accepted","2026-05-03T00:20:46.828Z","69f69287318a7ff596dcbdf3","2026-05-03T00:10:47.809000","2026-05-03T00:20:48.037000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f61a9031cab8fcbbdbbf37","","sc-1","accepted","69f218c618cc26dee7ae01ce","69f61a916dd4b698d16617d4","2026-05-06T00:06:20.115Z","","false","2026-05-03T00:06:20.115Z","69f62cd5271164a83828fd92","2026-05-03T00:06:34.638Z","[""p-2""]","SL-69f61a916dd4b698d16617d4-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-05-03T00:06:20.115Z"",""price"":100,""proposedBy"":""organizer"",""respondedAt"":""2026-05-03T00:06:34.638Z"",""message"":"""",""expiresAt"":""2026-05-06T00:06:20.115Z"",""status"":""accepted""}]","accepted","2026-05-03T00:06:34.638Z","69f6917f7e2e410bbbb5cb6b","2026-05-03T00:06:23.547000","2026-05-03T00:06:36.057000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f634af3f0bc18f639bd7bf","","sc-1","accepted","69f218c618cc26dee7ae01ce","69f634b0abd969a8173bc805","2026-05-05T17:31:03.097Z","","false","2026-05-02T17:31:03.096Z","69f2706d181676bbd6e82a5e","2026-05-02T17:31:19.267Z","[""p-1""]","SL-69f634b0abd969a8173bc805-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-05-02T17:31:03.096Z"",""price"":100,""proposedBy"":""organizer"",""respondedAt"":""2026-05-02T17:31:19.267Z"",""message"":"""",""expiresAt"":""2026-05-05T17:31:03.097Z"",""status"":""accepted""}]","accepted","2026-05-02T17:31:19.267Z","69f634da6985ec56a9673642","2026-05-02T17:31:06.242000","2026-05-02T17:31:20.653000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f62ccbbfe7cfd19437a1f6","","sc-1","accepted","69f218c618cc26dee7ae01ce","69f62ccc71d655dd418527d6","2026-05-05T16:58:16.536Z","","false","2026-05-02T16:58:16.536Z","69f2706d181676bbd6e82a5e","2026-05-02T17:02:09.269Z","[""p-1""]","SL-69f62ccc71d655dd418527d6-1","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-05-02T16:58:16.536Z"",""price"":150,""proposedBy"":""organizer"",""respondedAt"":""2026-05-02T17:02:09.269Z"",""message"":"""",""expiresAt"":""2026-05-05T16:58:16.536Z"",""status"":""accepted""}]","accepted","2026-05-02T17:02:09.269Z","69f62d2beb55dba1468227ad","2026-05-02T16:58:19.984000","2026-05-02T17:02:10.646000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f628a58b137f63df8a0790","","sc-1","accepted","69f218c618cc26dee7ae01ce","69f628a7847b151a2e90e8ec","2026-05-05T16:39:45.172Z","","false","2026-05-02T16:39:45.172Z","69f2706d181676bbd6e82a5e","2026-05-02T16:39:53.207Z","[""p-2""]","SL-69f628a7847b151a2e90e8ec-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-05-02T16:39:45.172Z"",""price"":100,""proposedBy"":""organizer"",""respondedAt"":""2026-05-02T16:39:53.207Z"",""message"":"""",""expiresAt"":""2026-05-05T16:39:45.172Z"",""status"":""accepted""}]","accepted","2026-05-02T16:39:53.207Z","69f628d30b6de7490ea9dd1f","2026-05-02T16:39:47.778000","2026-05-02T16:39:54.315000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f6261577278f600ed8ca2e","","sc-1","accepted","69f218c618cc26dee7ae01ce","69f62616b3fbeeabb8b1ba56","2026-05-05T16:28:36.693Z","","false","2026-05-02T16:28:36.692Z","69f2706d181676bbd6e82a5e","2026-05-02T16:28:48.969Z","[""p-1""]","SL-69f62616b3fbeeabb8b1ba56-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-05-02T16:28:36.692Z"",""price"":150,""proposedBy"":""organizer"",""respondedAt"":""2026-05-02T16:28:48.969Z"",""message"":"""",""expiresAt"":""2026-05-05T16:28:36.693Z"",""status"":""accepted""}]","accepted","2026-05-02T16:28:48.969Z","69f62637fb2385488a9ff38b","2026-05-02T16:28:39.637000","2026-05-02T16:28:50.247000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f61a9031cab8fcbbdbbf37","","sc-1","","69f218c618cc26dee7ae01ce","69f61a916dd4b698d16617d4","2026-05-05T15:39:31.318Z","","false","2026-05-02T15:39:31.318Z","69f2706d181676bbd6e82a5e","","[""p-1""]","SL-69f61a916dd4b698d16617d4-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-05-02T15:39:31.318Z"",""price"":110,""proposedBy"":""organizer"",""respondedAt"":null,""message"":"""",""expiresAt"":""2026-05-05T15:39:31.318Z"",""status"":""pending""}]","pending_talent","2026-05-02T15:39:31.318Z","69f61ab67d286564e25f2a0f","2026-05-02T15:39:34.629000","2026-05-02T15:39:34.629000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f615b84b21070e1ca0f945","","sc-1","accepted","69f218c618cc26dee7ae01ce","69f615b959bdb5b53e2a55d7","2026-05-05T15:18:49.227Z","","false","2026-05-02T15:18:49.227Z","69f2706d181676bbd6e82a5e","2026-05-02T15:18:56.280Z","[""p-1""]","SL-69f615b959bdb5b53e2a55d7-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-05-02T15:18:49.227Z"",""price"":100,""proposedBy"":""organizer"",""respondedAt"":""2026-05-02T15:18:56.280Z"",""message"":"""",""expiresAt"":""2026-05-05T15:18:49.227Z"",""status"":""accepted""}]","accepted","2026-05-02T15:18:56.280Z","69f615dc1554e8513ebe438f","2026-05-02T15:18:52.053000","2026-05-02T15:18:57.569000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f6041b11fc961b649e5c6f","","sc-1","accepted","69f218c618cc26dee7ae01ce","69f6041c8f9287ae5e807a1d","2026-05-05T14:04:04.253Z","","false","2026-05-02T14:03:45.008Z","69f2706d181676bbd6e82a5e","2026-05-02T14:04:11.509Z","[""p-1""]","SL-69f6041c8f9287ae5e807a1d-0","","[{""roundIndex"":0,""isGratuit"":false,""createdAt"":""2026-05-02T14:03:45.008Z"",""price"":30,""proposedBy"":""organizer"",""respondedAt"":""2026-05-02T14:03:53.290Z"",""message"":"""",""expiresAt"":""2026-05-05T14:03:45.008Z"",""status"":""countered""},{""roundIndex"":1,""isGratuit"":false,""createdAt"":""2026-05-02T14:03:53.290Z"",""price"":40,""proposedBy"":""talent"",""respondedAt"":""2026-05-02T14:04:04.082Z"",""message"":"""",""expiresAt"":""2026-05-05T14:03:53.602Z"",""status"":""countered""},{""roundIndex"":2,""isGratuit"":false,""createdAt"":""2026-05-02T14:04:04.082Z"",""price"":35,""proposedBy"":""organizer"",""respondedAt"":""2026-05-02T14:04:11.509Z"",""message"":"""",""expiresAt"":""2026-05-05T14:04:04.253Z"",""status"":""accepted""}]","accepted","2026-05-02T14:04:11.509Z","69f60444599a81276322b631","2026-05-02T14:03:48.014000","2026-05-02T14:04:12.745000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
