eventId,payoutEligible,role,checkOutAt,geoLngIn,isValidEntry,geoLatIn,autoClosedAt,sessionId,userId,geoLatOut,distanceMIn,checkpointSystemId,coPresenceCountAtCheckin,validationScore,sessionStateAtCheckin,isValidExit,geoLngOut,checkInAt,durationMin,status,id,created_date,updated_date,created_by_id,created_by,is_sample
"69f628a58b137f63df8a0790","true","audience","2026-05-02T22:18:40.435Z","-73.56746538645946","false","45.53854415865015","2026-05-02T22:18:40.435Z","69f628a7847b151a2e90e8ec","69f62dd4479edabdf08b12ee","","3512","NC-0000000122","2","85","in_progress","false","","2026-05-02T22:18:27.922Z","90","auto_closed","69f67835dfa5d712ffa4b23c","2026-05-02T22:18:29.542000","2026-05-02T23:39:22.671000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f628a58b137f63df8a0790","true","artist","2026-05-02T22:18:40.435Z","-73.56743863582204","false","45.538521296701155","2026-05-02T22:18:40.435Z","69f628a7847b151a2e90e8ec","69f2706d181676bbd6e82a5e","","90","NC-0000000122","1","85","in_progress","false","","2026-05-02T22:18:09.975Z","90","auto_closed","69f67823384c3c3888f67e3c","2026-05-02T22:18:11.228000","2026-05-02T23:40:05.350000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f628a58b137f63df8a0790","true","organizer","2026-05-02T22:18:36.663Z","","false","","","69f628a7847b151a2e90e8ec","69f218c618cc26dee7ae01ce","","","","0","85","in_progress","false","","2026-05-02T22:17:48.255Z","90","completed","69f6780dae23482e8f2556c1","2026-05-02T22:17:49.125000","2026-05-02T23:40:27.094000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f634af3f0bc18f639bd7bf","true","artist","2026-05-02T17:36:39.690Z","-73.56747006983836","false","45.53854761465243","2026-05-02T17:36:39.690Z","69f634b0abd969a8173bc805","69f2706d181676bbd6e82a5e","","3861","NC-0000000160","1","85","in_progress","false","","2026-05-02T17:36:25.556Z","90","auto_closed","69f6361aeca997ad8ef2234b","2026-05-02T17:36:26.854000","2026-05-02T23:42:21.049000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f634af3f0bc18f639bd7bf","true","organizer","2026-05-02T17:36:37.498Z","","false","","","69f634b0abd969a8173bc805","69f218c618cc26dee7ae01ce","","","","0","85","in_progress","false","","2026-05-02T17:36:23.234Z","90","completed","69f63618ac70d6c065a56e45","2026-05-02T17:36:24.482000","2026-05-02T23:42:34.661000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f62ccbbfe7cfd19437a1f6","false","audience","2026-05-02T17:07:09.408Z","-73.5674456014319","false","45.53853193388277","2026-05-02T17:07:09.408Z","69f62ccc71d655dd418527d6","69f62dd4479edabdf08b12ee","","27808","NC-0000000025","4","60","in_progress","false","","2026-05-02T17:06:42.760Z","1","auto_closed","69f62f23cb3ff5d370df4248","2026-05-02T17:06:43.817000","2026-05-02T17:07:15.353000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f62ccbbfe7cfd19437a1f6","false","audience","2026-05-02T17:07:09.408Z","","false","","2026-05-02T17:07:09.408Z","69f62ccc71d655dd418527d6","69f62cd5271164a83828fd92","","","","3","60","in_progress","false","","2026-05-02T17:06:20.998Z","1","auto_closed","69f62f0ea124d87c46f58a15","2026-05-02T17:06:22.112000","2026-05-02T17:07:15.589000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f62ccbbfe7cfd19437a1f6","true","artist","2026-05-02T17:07:09.408Z","-73.56741963475143","false","45.53851395350483","2026-05-02T17:07:09.408Z","69f62ccc71d655dd418527d6","69f2706d181676bbd6e82a5e","","27809","NC-0000000025","2","85","in_progress","false","","2026-05-02T17:05:17.548Z","90","auto_closed","69f62ece5b5ee60f86810c52","2026-05-02T17:05:18.791000","2026-05-02T23:41:10.094000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f62ccbbfe7cfd19437a1f6","true","organizer","2026-05-02T17:07:07.019Z","-73.56741963475143","false","45.53851395350483","","69f62ccc71d655dd418527d6","69f218c618cc26dee7ae01ce","","27809","NC-0000000025","0","85","in_progress","true","","2026-05-02T17:05:11.453Z","90","completed","69f62ec87bd1c5d4f31a16ad","2026-05-02T17:05:12.998000","2026-05-02T23:41:46.900000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
"69f62ccbbfe7cfd19437a1f6","true","organizer","2026-05-02T17:07:09.408Z","-73.56741963475143","false","45.53851395350483","2026-05-02T17:07:09.408Z","69f62ccc71d655dd418527d6","69f218c618cc26dee7ae01ce","","27809","NC-0000000025","0","85","in_progress","false","","2026-05-02T17:05:11.509Z","90","auto_closed","69f62ec8ab7f78149313a54f","2026-05-02T17:05:12.838000","2026-05-02T23:41:25.940000","service_720f1ed7-4d53-4623-8377-a9877bf2f722","service+720f1ed7-4d53-4623-8377-a9877bf2f722@no-reply.base44.com","false"
